,category,hour,location,name,price,url,year
1088,TRACK TYPE TRACTORS,760Hours,"CITYOFINDUSTRY,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D3K2XL 2014,"NT$2,051,152TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D3K2XL/2529811/detail_view.html,2014
1089,TRACK TYPE TRACTORS,1262Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D3K2 2012,"NT$1,928,686TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D3K2/2200234/detail_view.html,2012
1090,TRACK TYPE TRACTORS,6915Hours,"Eloy,AZ,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D5K 2009,"NT$1,915,414TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D5K/2470000/detail_view.html,2009
1091,TRACK TYPE TRACTORS,23022Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6R XW 2002,"NT$1,749,512TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6R%20XW/2494696/detail_view.html,2002
1092,TRACK TYPE TRACTORS,2226Hours,"Salina,UT,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D4G XL CPY 2004,"NT$1,719,348TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D4G%20XL%20CPY/2506742/detail_view.html,2004
1093,TRACK TYPE TRACTORS,13405Hours,"FRESNO,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D7R 2000,"NT$1,568,528TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D7R/2460138/detail_view.html,2000
1094,TRACK TYPE TRACTORS,16696Hours,"CITYOFINDUSTRY,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6NXL 2004,"NT$1,493,118TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6NXL/2537976/detail_view.html,2004
1095,TRACK TYPE TRACTORS,1875Hours,"CityofIndustry,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D3G 2004,"NT$1,342,298TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D3G/2526384/detail_view.html,2004
1096,TRACK TYPE TRACTORS,941Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D9G 1971,"NT$1,146,232TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D9G/2159445/detail_view.html,1971
1097,TRACK TYPE TRACTORS,0Hours,"CityofIndustry,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8H 1971,"NT$754,100TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8H/2526393/detail_view.html,1971
1098,TRACK TYPE TRACTORS,12067Hours,"Brighton,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D7F 1975,"NT$603,280TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D7F/2403446/detail_view.html,1975
1099,TRACK TYPE TRACTORS,6592Hours,"Eloy,AZ,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D5B 1983,"NT$497,706TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D5B/2478538/detail_view.html,1983
1100,TRACK TYPE TRACTORS,3171Hours,"FRESNO,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6B 1960,"NT$452,460TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6B/2221390/detail_view.html,1960
1101,TRACK TYPE TRACTORS,3754Hours,"Riverside,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T 2013,$Call,/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T/2484507/detail_view.html,2013
1102,TRACK TYPE TRACTORS,330Hours,"sandiego,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6TLGPOEM 2013,$Call,/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6TLGPOEM/2250619/detail_view.html,2013
1103,TRACK TYPE TRACTORS,27992Hours,"ELOY,AZ,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D11R 2007,$Call,/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D11R/2329567/detail_view.html,2007
1104,TRACK TYPE TRACTORS,3575Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D9T 2015,"NT$38,909,991TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D9T/2199395/detail_view.html,2015
1105,TRACK TYPE TRACTORS,3011Hours,"Windsor,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D9T 2014,"NT$37,855,307TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D9T/2049369/detail_view.html,2014
1106,TRACK TYPE TRACTORS,1450Hours,"Hayden,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D9T 2014,"NT$29,108,260TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D9T/2490921/detail_view.html,2014
1107,TRACK TYPE TRACTORS,804Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8T 2016,"NT$28,792,473TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8T/2499189/detail_view.html,2016
1108,TRACK TYPE TRACTORS,1948Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8T AW 2016,"NT$28,755,371TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8T%20AW/2457768/detail_view.html,2016
1109,TRACK TYPE TRACTORS,1869Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8T AW 2016,"NT$28,755,371TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8T%20AW/2457767/detail_view.html,2016
1110,TRACK TYPE TRACTORS,620Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8T 2016,"NT$28,717,666TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8T/2465054/detail_view.html,2016
1111,TRACK TYPE TRACTORS,16Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8T 2017,"NT$28,487,484TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8T/2540487/detail_view.html,2017
1112,TRACK TYPE TRACTORS,2289Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8T AW 2015,"NT$28,314,886TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8T%20AW/2359638/detail_view.html,2015
1113,TRACK TYPE TRACTORS,3214Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8T 2014,"NT$24,020,045TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8T/2002672/detail_view.html,2014
1114,TRACK TYPE TRACTORS,2142Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8T 2014,"NT$23,731,225TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8T/2067807/detail_view.html,2014
1115,TRACK TYPE TRACTORS,909Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8T 2015,"NT$22,803,984TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8T/2510234/detail_view.html,2015
1116,TRACK TYPE TRACTORS,3781Hours,"Waiphau,HI,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D9T 2012,"NT$21,989,556TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D9T/1732096/detail_view.html,2012
1117,TRACK TYPE TRACTORS,39Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D7E 2014,"NT$20,606,084TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D7E/2535035/detail_view.html,2014
1118,TRACK TYPE TRACTORS,744Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D7E 2014,"NT$20,606,084TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D7E/2535034/detail_view.html,2014
1119,TRACK TYPE TRACTORS,1782Hours,"Kailua-kona,HI,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8T      V 2012,"NT$20,466,274TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8T%20%20%20%20%20%20V/1745758/detail_view.html,2012
1120,TRACK TYPE TRACTORS,2858Hours,"Kauai,HI,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8T 2013,"NT$19,063,648TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8T/1882898/detail_view.html,2013
1121,TRACK TYPE TRACTORS,2378Hours,"Durango,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D8T 2014,"NT$17,857,088TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D8T/2257370/detail_view.html,2014
1122,TRACK TYPE TRACTORS,468Hours,"Windsor,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6N LGP PL 2015,"NT$15,047,130TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6N%20LGP%20PL/2157531/detail_view.html,2015
1123,TRACK TYPE TRACTORS,1312Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6N LGP PL 2014,"NT$14,685,645TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6N%20LGP%20PL/2393470/detail_view.html,2014
1124,TRACK TYPE TRACTORS,1600Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T XLVPAT 2015,"NT$14,124,685TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T%20XLVPAT/2213404/detail_view.html,2015
1125,TRACK TYPE TRACTORS,1109Hours,"Hobbs,NM,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T XL 2015,"NT$13,795,565TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T%20XL/2157559/detail_view.html,2015
1126,TRACK TYPE TRACTORS,1435Hours,"Hobbs,NM,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T XL 2015,"NT$13,772,037TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T%20XL/2184030/detail_view.html,2015
1127,TRACK TYPE TRACTORS,179Hours,"Durango,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T XL 2014,"NT$13,733,427TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T%20XL/2415215/detail_view.html,2014
1128,TRACK TYPE TRACTORS,593Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T XL 2014,"NT$13,570,904TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T%20XL/2465052/detail_view.html,2014
1129,TRACK TYPE TRACTORS,518Hours,"Bloomfield,NM,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6N LGP PL 2014,"NT$12,819,700TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6N%20LGP%20PL/2157528/detail_view.html,2014
1130,TRACK TYPE TRACTORS,2396Hours,"Hobbs,NM,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T LGPVPT 2014,"NT$12,561,465TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T%20LGPVPT/2213288/detail_view.html,2014
1131,TRACK TYPE TRACTORS,1446Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T XW PAT 2016,"NT$12,548,224TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T%20XW%20PAT/2493488/detail_view.html,2016
1132,TRACK TYPE TRACTORS,2498Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T LGPVPT 2014,"NT$11,290,596TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T%20LGPVPT/1993054/detail_view.html,2014
1133,TRACK TYPE TRACTORS,568Hours,"Sacramento,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T XL 2015,"NT$10,783,630TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T%20XL/2509269/detail_view.html,2015
1134,TRACK TYPE TRACTORS,865Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6N XL 2015,"NT$10,590,610TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6N%20XL/2356430/detail_view.html,2015
1135,TRACK TYPE TRACTORS,2387Hours,"Sanmarcos,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T XL SL 2014,"NT$9,501,660TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T%20XL%20SL/1979733/detail_view.html,2014
1136,TRACK TYPE TRACTORS,2400Hours,"CityofIndustry,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T XL 2014,"NT$9,350,840TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T%20XL/2237588/detail_view.html,2014
1137,TRACK TYPE TRACTORS,218Hours,"Sacramento,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6N XL 2015,"NT$9,034,118TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6N%20XL/2509270/detail_view.html,2015
1138,TRACK TYPE TRACTORS,385Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6N LGP 2014,"NT$8,988,872TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6N%20LGP/2520401/detail_view.html,2014
1139,TRACK TYPE TRACTORS,61Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6K2 LGP 2017,"NT$8,267,258TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6K2%20LGP/2536312/detail_view.html,2017
1140,TRACK TYPE TRACTORS,1206Hours,"Pueblo,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6K2 LGP 2014,"NT$7,967,036TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6K2%20LGP/2058210/detail_view.html,2014
1141,TRACK TYPE TRACTORS,1305Hours,"GrandJunction,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6N XL 2014,"NT$7,691,820TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6N%20XL/2184020/detail_view.html,2014
1142,TRACK TYPE TRACTORS,1413Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6N XL 2014,"NT$7,691,820TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6N%20XL/2049783/detail_view.html,2014
1143,TRACK TYPE TRACTORS,2200Hours,"ColoradoSprings,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6N LGP 2015,"NT$7,390,180TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6N%20LGP/2157530/detail_view.html,2015
1144,TRACK TYPE TRACTORS,2865Hours,"Pueblo,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6T XL 2013,"NT$7,390,180TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6T%20XL/2041654/detail_view.html,2013
1145,TRACK TYPE TRACTORS,324Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6K2 XL 2016,"NT$7,268,649TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6K2%20XL/2465053/detail_view.html,2016
1146,TRACK TYPE TRACTORS,2024Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6N XL 2014,"NT$7,088,540TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6N%20XL/1993029/detail_view.html,2014
1147,TRACK TYPE TRACTORS,2144Hours,"Sacramento,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6N LGP 2015,"NT$6,786,900TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6N%20LGP/2509283/detail_view.html,2015
1148,TRACK TYPE TRACTORS,1904Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6K2 XL 2015,"NT$5,881,980TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6K2%20XL/2152356/detail_view.html,2015
1149,TRACK TYPE TRACTORS,973Hours,"Kingman,AZ,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6K2 2015,"NT$5,378,120TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6K2/2348338/detail_view.html,2015
1150,TRACK TYPE TRACTORS,2409Hours,"GrandJunction,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6K2 XL 2014,"NT$5,278,700TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6K2%20XL/2003661/detail_view.html,2014
1151,TRACK TYPE TRACTORS,13025Hours,"Fortune,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D7R 1997,"NT$5,127,880TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D7R/2528174/detail_view.html,1997
1152,TRACK TYPE TRACTORS,1241Hours,"Sacramento,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6K2 LGP 2015,"NT$4,675,420TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6K2%20LGP/2509271/detail_view.html,2015
1153,TRACK TYPE TRACTORS,716Hours,"Sacramento,CA,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6K2 LGP 2015,"NT$4,675,420TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6K2%20LGP/2509284/detail_view.html,2015
1154,TRACK TYPE TRACTORS,928Hours,"Pueblo,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D5K2 XL 2015,"NT$4,373,780TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D5K2%20XL/2147792/detail_view.html,2015
1155,TRACK TYPE TRACTORS,2215Hours,"Aurora,CO,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D5K2 XL 2015,"NT$3,318,040TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D5K2%20XL/2475672/detail_view.html,2015
1156,TRACK TYPE TRACTORS,3082Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D6K XL ARO 2009,"NT$2,775,088TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D6K%20XL%20ARO/2048387/detail_view.html,2009
1157,TRACK TYPE TRACTORS,3075Hours,"Eloy,AZ,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D4K CA 2012,"NT$2,693,494TWD",/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D4K%20CA/2528743/detail_view.html,2012
1158,TRACK TYPE TRACTORS,3416Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR TRACK TYPE TRACTORS D9T 2015,$Call,/en/CATERPILLAR/TRACK%20TYPE%20TRACTORS/D9T/2135977/detail_view.html,2015
1159,TRACK TYPE TRACTORS,711Hours,"SanDiego,CA,UnitedStates",CASE/NEW HOLLAND TRACK TYPE TRACTORS 850L 2008,"NT$3,468,829TWD",/en/CASE-NEW%20HOLLAND/TRACK%20TYPE%20TRACTORS/850L/2185369/detail_view.html,2008
1160,TRACK TYPE TRACTORS,11397Hours,"Aurora,CO,UnitedStates",KOMATSU TRACK TYPE TRACTORS D65-WX 2007,"NT$1,613,774TWD",/en/KOMATSU/TRACK%20TYPE%20TRACTORS/D65-WX/2528431/detail_view.html,2007
1161,TRACK TYPE TRACTORS,3240Hours,"Aurora,CO,UnitedStates",JOHN DEERE TRACK TYPE TRACTORS 650H 2001,"NT$1,357,380TWD",/en/JOHN%20DEERE/TRACK%20TYPE%20TRACTORS/650H/2499680/detail_view.html,2001
1162,TRACK TYPE TRACTORS,6248Hours,"Aurora,CO,UnitedStates",DEERE & CO. TRACK TYPE TRACTORS 624K 1982,"NT$3,182,302TWD",/en/DEERE%20%26%20CO./TRACK%20TYPE%20TRACTORS/624K/2540483/detail_view.html,1982
1163,TRACK TYPE TRACTORS,8088Hours,"Aurora,CO,UnitedStates",DEERE & CO. TRACK TYPE TRACTORS 624K 1982,"NT$2,850,498TWD",/en/DEERE%20%26%20CO./TRACK%20TYPE%20TRACTORS/624K/2540486/detail_view.html,1982
1164,TRACK TYPE TRACTORS,7507Hours,"Aurora,CO,UnitedStates",DEERE & CO. TRACK TYPE TRACTORS 624K 1982,"NT$2,820,334TWD",/en/DEERE%20%26%20CO./TRACK%20TYPE%20TRACTORS/624K/2540485/detail_view.html,1982
1165,TRACK TYPE TRACTORS,7199Hours,"Aurora,CO,UnitedStates",DEERE & CO. TRACK TYPE TRACTORS 624K 1982,"NT$2,382,956TWD",/en/DEERE%20%26%20CO./TRACK%20TYPE%20TRACTORS/624K/2540484/detail_view.html,1982
1166,SKID STEER LOADERS,787Hours,"FRESNO,CA,UnitedStates",CATERPILLAR SKID STEER LOADERS 259D 2015,"NT$1,447,872TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/259D/2499302/detail_view.html,2015
1167,SKID STEER LOADERS,657Hours,"FRESNO,CA,UnitedStates",CATERPILLAR SKID STEER LOADERS 246D CAB 2013,"NT$1,402,626TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/246D%20CAB/2526254/detail_view.html,2013
1168,SKID STEER LOADERS,1249Hours,"CITYOFINDUSTRY,CA,UnitedStates",CATERPILLAR SKID STEER LOADERS 262D 2015,"NT$1,387,544TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/262D/2501262/detail_view.html,2015
1169,SKID STEER LOADERS,740Hours,"CITYOFINDUSTRY,CA,UnitedStates",CATERPILLAR SKID STEER LOADERS 262D 2013,"NT$1,357,380TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/262D/2481260/detail_view.html,2013
1170,SKID STEER LOADERS,977Hours,"FRESNO,CA,UnitedStates",CATERPILLAR SKID STEER LOADERS 262D 2013,"NT$1,281,970TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/262D/2516637/detail_view.html,2013
1171,SKID STEER LOADERS,335Hours,"FRESNO,CA,UnitedStates",CATERPILLAR SKID STEER LOADERS 299D2 XHP 2016,"NT$3,197,384TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/299D2%20XHP/2504812/detail_view.html,2016
1172,MULTI TERRAIN LOADERS,493Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR MULTI TERRAIN LOADERS 299D2XHPST 2015,"NT$2,895,744TWD",/en/CATERPILLAR/MULTI%20TERRAIN%20LOADERS/299D2XHPST/2423808/detail_view.html,2015
1173,SKID STEER LOADERS,600Hours,"CITYOFINDUSTRY,CA,UnitedStates",CATERPILLAR SKID STEER LOADERS 299D2 XHP 2016,"NT$2,865,580TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/299D2%20XHP/2512589/detail_view.html,2016
1174,SKID STEER LOADERS,367Hours,"Windsor,CO,UnitedStates",CATERPILLAR SKID STEER LOADERS 299D2 2015,"NT$2,262,300TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/299D2/2498829/detail_view.html,2015
1175,MULTI TERRAIN LOADERS,1245Hours,"Sacramento,CA,UnitedStates",CATERPILLAR MULTI TERRAIN LOADERS 299D XHP 2013,"NT$2,262,300TWD",/en/CATERPILLAR/MULTI%20TERRAIN%20LOADERS/299D%20XHP/2506404/detail_view.html,2013
1176,SKID STEER LOADERS,823Hours,"Eloy,AZ,UnitedStates",CATERPILLAR SKID STEER LOADERS 299D CA 2015,"NT$2,253,250TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/299D%20CA/2520629/detail_view.html,2015
1177,SKID STEER LOADERS,142Hours,"Safford,AZ,UnitedStates",CATERPILLAR SKID STEER LOADERS 279D XPS 2017,"NT$2,189,544TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/279D%20XPS/2469415/detail_view.html,2017
1178,SKID STEER LOADERS,225Hours,"Pueblo,CO,UnitedStates",CATERPILLAR SKID STEER LOADERS 289D 2016,"NT$2,186,890TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/289D/2496349/detail_view.html,2016
1179,SKID STEER LOADERS,1693Hours,"LasCruces,NM,UnitedStates",CATERPILLAR SKID STEER LOADERS 299D XHPHF 2013,"NT$2,111,480TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/299D%20XHPHF/2184111/detail_view.html,2013
1180,MULTI TERRAIN LOADERS,482Hours,"Ogden,UT,UnitedStates",CATERPILLAR MULTI TERRAIN LOADERS 279D C3-H2 2016,"NT$2,081,316TWD",/en/CATERPILLAR/MULTI%20TERRAIN%20LOADERS/279D%20C3-H2/2340405/detail_view.html,2016
1181,SKID STEER LOADERS,194Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR SKID STEER LOADERS 262D XPS 2016,"NT$2,067,440TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/262D%20XPS/2429250/detail_view.html,2016
1182,SKID STEER LOADERS,194Hours,"Tucson,AZ,UnitedStates",CATERPILLAR SKID STEER LOADERS 262D XPS 2016,"NT$2,061,890TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/262D%20XPS/2332823/detail_view.html,2016
1183,SKID STEER LOADERS,1131Hours,"Denver/CommerceCity,CO,UnitedStates",CATERPILLAR SKID STEER LOADERS 299D 2014,"NT$2,051,152TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/299D/2360876/detail_view.html,2014
1184,SKID STEER LOADERS,228Hours,"Tucson,AZ,UnitedStates",CATERPILLAR SKID STEER LOADERS 262D XPS 2016,"NT$2,048,014TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/262D%20XPS/2356073/detail_view.html,2016
1185,SKID STEER LOADERS,271Hours,"Flagstaff,AZ,UnitedStates",CATERPILLAR SKID STEER LOADERS 262D XPS 2016,"NT$2,034,139TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/262D%20XPS/2374185/detail_view.html,2016
1186,SKID STEER LOADERS,311Hours,"Tucson,AZ,UnitedStates",CATERPILLAR SKID STEER LOADERS 262D XPS 2016,"NT$2,017,488TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/262D%20XPS/2456244/detail_view.html,2016
1187,SKID STEER LOADERS,383Hours,"Flagstaff,AZ,UnitedStates",CATERPILLAR SKID STEER LOADERS 262D XPS 2016,"NT$2,003,613TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/262D%20XPS/2403483/detail_view.html,2016
1188,MULTI TERRAIN LOADERS,1012Hours,"Sacramento,CA,UnitedStates",CATERPILLAR MULTI TERRAIN LOADERS 299D XHP 2014,"NT$1,960,660TWD",/en/CATERPILLAR/MULTI%20TERRAIN%20LOADERS/299D%20XHP/2506189/detail_view.html,2014
1189,MULTI TERRAIN LOADERS,622Hours,"Salina,UT,UnitedStates",CATERPILLAR MULTI TERRAIN LOADERS 289D C3-H2 2016,"NT$1,945,578TWD",/en/CATERPILLAR/MULTI%20TERRAIN%20LOADERS/289D%20C3-H2/2305910/detail_view.html,2016
1190,SKID STEER LOADERS,305Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR SKID STEER LOADERS 279D XPS 2016,"NT$1,917,585TWD",/en/CATERPILLAR/SKID%20STEER%20LOADERS/279D%20XPS/2425829/detail_view.html,2016
